location,Basilej
lat,47.54694
lon,7.56892
asl,283.697
variable,Shortwave Radiation
unit,W/m²
level,sfc
resolution,hourly
aggregation,None
timestamp,Basilej Shortwave Radiation
20080221T1700,200.25
20080221T1800,61.41
20080221T1900,0.0
20080221T2000,0.0
20080221T2100,0.0
20080221T2200,0.0
20080221T2300,0.0
20080222T0000,0.0
20080222T0100,0.0
20080222T0200,0.0
20080222T0300,0.0
20080222T0400,0.0
20080222T0500,0.0
20080222T0600,0.0
20080222T0700,0.0
20080222T0800,18.69
20080222T0900,158.42
20080222T1000,302.6
20080222T1100,416.52
20080222T1200,491.28
20080222T1300,510.86
20080222T1400,396.05
20080222T1500,377.36
20080222T1600,347.1
20080222T1700,226.95
20080222T1800,77.43
20080222T1900,0.0
20080222T2000,0.0
20080222T2100,0.0
20080222T2200,0.0
20080222T2300,0.0
20080223T0000,0.0
20080223T0100,0.0
20080223T0200,0.0
20080223T0300,0.0
20080223T0400,0.0
20080223T0500,0.0
20080223T0600,0.0
20080223T0700,0.0
20080223T0800,17.8
20080223T0900,152.19
20080223T1000,302.6
20080223T1100,423.63998
20080223T1200,501.06998
20080223T1300,537.56
20080223T1400,523.32
20080223T1500,461.91
20080223T1600,359.56
20080223T1700,239.41
20080223T1800,81.88
20080223T1900,0.0
20080223T2000,0.0
20080223T2100,0.0
20080223T2200,0.0
20080223T2300,0.0
20080224T0000,0.0
20080224T0100,0.0
20080224T0200,0.0
20080224T0300,0.0
20080224T0400,0.0
20080224T0500,0.0
20080224T0600,0.0
20080224T0700,0.0
20080224T0800,24.92
20080224T0900,171.77
20080224T1000,317.72998
20080224T1100,433.43
20080224T1200,509.08
20080224T1300,541.12
20080224T1400,526.88
20080224T1500,465.47
20080224T1600,362.22998
20080224T1700,229.62
20080224T1800,75.65
20080224T1900,0.0
20080224T2000,0.0
20080224T2100,0.0
20080224T2200,0.0
20080224T2300,0.0
20080225T0000,0.0
20080225T0100,0.0
20080225T0200,0.0
20080225T0300,0.0
20080225T0400,0.0
20080225T0500,0.0
20080225T0600,0.0
20080225T0700,0.0
20080225T0800,27.59
20080225T0900,176.22
20080225T1000,321.29
20080225T1100,436.1
20080225T1200,513.52997
20080225T1300,547.35
20080225T1400,534.0
20080225T1500,477.03998
20080225T1600,370.24
20080225T1700,234.95999
20080225T1800,80.1
20080225T1900,0.0
20080225T2000,0.0
20080225T2100,0.0
20080225T2200,0.0
20080225T2300,0.0
20080226T0000,0.0
20080226T0100,0.0
20080226T0200,0.0
20080226T0300,0.0
20080226T0400,0.0
20080226T0500,0.0
20080226T0600,0.0
20080226T0700,0.0
20080226T0800,25.81
20080226T0900,168.20999
20080226T1000,314.16998
20080226T1100,432.53998
20080226T1200,504.63
20080226T1300,291.03
20080226T1400,291.03
20080226T1500,379.13998
20080226T1600,379.13998
20080226T1700,215.37999
20080226T1800,58.739998
20080226T1900,0.0
20080226T2000,0.0
20080226T2100,0.0
20080226T2200,0.0
20080226T2300,0.0
20080227T0000,0.0
20080227T0100,0.0
20080227T0200,0.0
20080227T0300,0.0
20080227T0400,0.0
20080227T0500,0.0
20080227T0600,0.0
20080227T0700,0.0
20080227T0800,30.26
20080227T0900,171.77
20080227T1000,319.51
20080227T1100,451.22998
20080227T1200,529.55
20080227T1300,560.7
20080227T1400,550.02
20080227T1500,485.94
20080227T1600,316.84
20080227T1700,202.03
20080227T1800,55.18
20080227T1900,0.89
20080227T2000,0.0
20080227T2100,0.0
20080227T2200,0.0
20080227T2300,0.0
20080228T0000,0.0
20080228T0100,0.0
20080228T0200,0.0
20080228T0300,0.0
20080228T0400,0.0
20080228T0500,0.0
20080228T0600,0.0
20080228T0700,0.0
20080228T0800,37.38
20080228T0900,195.8
20080228T1000,342.65
20080228T1100,458.35
20080228T1200,534.0
20080228T1300,566.04
20080228T1400,540.23
20080228T1500,488.61
20080228T1600,389.82
20080228T1700,260.77
20080228T1800,92.56
20080228T1900,0.89
20080228T2000,0.0
20080228T2100,0.0
20080228T2200,0.0
20080228T2300,0.0
20080229T0000,0.0
20080229T0100,0.0
20080229T0200,0.0
20080229T0300,0.0
20080229T0400,0.0
20080229T0500,0.0
20080229T0600,0.0
20080229T0700,0.0
20080229T0800,38.27
20080229T0900,187.79
20080229T1000,326.63
20080229T1100,365.79
20080229T1200,331.08
20080229T1300,163.76
20080229T1400,210.93
20080229T1500,210.04
20080229T1600,302.6
20080229T1700,234.06999
20080229T1800,70.31
20080229T1900,0.89
20080229T2000,0.0
20080229T2100,0.0
20080229T2200,0.0
20080229T2300,0.0
20080301T0000,0.0
20080301T0100,0.0
20080301T0200,0.0
20080301T0300,0.0
20080301T0400,0.0
20080301T0500,0.0
20080301T0600,0.0
20080301T0700,0.0
20080301T0800,21.36
20080301T0900,162.87
20080301T1000,308.83
20080301T1100,400.5
20080301T1200,215.37999
20080301T1300,180.67
20080301T1400,291.03
20080301T1500,461.02
20080301T1600,337.31
20080301T1700,178.0
20080301T1800,111.25
20080301T1900,1.78
20080301T2000,0.0
20080301T2100,0.0
20080301T2200,0.0
20080301T2300,0.0
20080302T0000,0.0
20080302T0100,0.0
20080302T0200,0.0
20080302T0300,0.0
20080302T0400,0.0
20080302T0500,0.0
20080302T0600,0.0
20080302T0700,0.0
20080302T0800,24.029999
20080302T0900,90.78
20080302T1000,234.95999
20080302T1100,438.77
20080302T1200,538.45
20080302T1300,311.5
20080302T1400,398.72
20080302T1500,398.72
20080302T1600,344.43
20080302T1700,205.59
20080302T1800,82.77
20080302T1900,1.78
20080302T2000,0.0
20080302T2100,0.0
20080302T2200,0.0
20080302T2300,0.0
20080303T0000,0.0
20080303T0100,0.0
20080303T0200,0.0
20080303T0300,0.0
20080303T0400,0.0
20080303T0500,0.0
20080303T0600,0.0
20080303T0700,0.0
20080303T0800,50.73
20080303T0900,202.03
20080303T1000,355.11
20080303T1100,370.24
20080303T1200,349.77
20080303T1300,506.41
20080303T1400,324.85
20080303T1500,286.58
20080303T1600,163.76
20080303T1700,89.0
20080303T1800,38.27
20080303T1900,0.89
20080303T2000,0.0
20080303T2100,0.0
20080303T2200,0.0
20080303T2300,0.0
20080304T0000,0.0
20080304T0100,0.0
20080304T0200,0.0
20080304T0300,0.0
20080304T0400,0.0
20080304T0500,0.0
20080304T0600,0.0
20080304T0700,0.0
20080304T0800,7.12
20080304T0900,26.699999
20080304T1000,75.65
20080304T1100,199.36
20080304T1200,237.62999
20080304T1300,218.94
20080304T1400,291.91998
20080304T1500,283.02
20080304T1600,278.57
20080304T1700,203.81
20080304T1800,41.829998
20080304T1900,3.56
20080304T2000,0.0
20080304T2100,0.0
20080304T2200,0.0
20080304T2300,0.0
20080305T0000,0.0
20080305T0100,0.0
20080305T0200,0.0
20080305T0300,0.0
20080305T0400,0.0
20080305T0500,0.0
20080305T0600,0.0
20080305T0700,0.0
20080305T0800,60.52
20080305T0900,222.5
20080305T1000,367.57
20080305T1100,494.84
20080305T1200,550.02
20080305T1300,582.06
20080305T1400,569.6
20080305T1500,509.08
20080305T1600,209.15
20080305T1700,203.81
20080305T1800,122.82
20080305T1900,5.34
20080305T2000,0.0
20080305T2100,0.0
20080305T2200,0.0
20080305T2300,0.0
20080306T0000,0.0
20080306T0100,0.0
20080306T0200,0.0
20080306T0300,0.0
20080306T0400,0.0
20080306T0500,0.0
20080306T0600,0.0
20080306T0700,0.0
20080306T0800,70.31
20080306T0900,235.84999
20080306T1000,384.47998
20080306T1100,505.52
20080306T1200,585.62
20080306T1300,619.44
20080306T1400,603.42
20080306T1500,539.33997
20080306T1600,431.65
20080306T1700,293.69998
20080306T1800,129.05
20080306T1900,6.23
20080306T2000,0.0
20080306T2100,0.0
20080306T2200,0.0
20080306T2300,0.0
20080307T0000,0.0
20080307T0100,0.0
20080307T0200,0.0
20080307T0300,0.0
20080307T0400,0.0
20080307T0500,0.0
20080307T0600,0.0
20080307T0700,0.0
20080307T0800,76.54
20080307T0900,248.31
20080307T1000,398.72
20080307T1100,512.64
20080307T1200,587.39996
20080307T1300,619.44
20080307T1400,603.42
20080307T1500,541.12
20080307T1600,437.88
20080307T1700,303.49
20080307T1800,141.51
20080307T1900,8.9
20080307T2000,0.0
20080307T2100,0.0
20080307T2200,0.0
20080307T2300,0.0
20080308T0000,0.0
20080308T0100,0.0
20080308T0200,0.0
20080308T0300,0.0
20080308T0400,0.0
20080308T0500,0.0
20080308T0600,0.0
20080308T0700,0.0
20080308T0800,59.629997
20080308T0900,204.7
20080308T1000,345.32
20080308T1100,477.93
20080308T1200,389.82
20080308T1300,590.95996
20080308T1400,598.97
20080308T1500,534.0
20080308T1600,421.86
20080308T1700,297.26
20080308T1800,135.28
20080308T1900,8.01
20080308T2000,0.0
20080308T2100,0.0
20080308T2200,0.0
20080308T2300,0.0
20080309T0000,0.0
20080309T0100,0.0
20080309T0200,0.0
20080309T0300,0.0
20080309T0400,0.0
20080309T0500,0.0
20080309T0600,0.0
20080309T0700,0.0
20080309T0800,85.44
20080309T0900,252.76
20080309T1000,400.5
20080309T1100,493.94998
20080309T1200,575.83
20080309T1300,548.24
20080309T1400,481.49
20080309T1500,431.65
20080309T1600,272.34
20080309T1700,137.95
20080309T1800,69.42
20080309T1900,5.34
20080309T2000,0.0
20080309T2100,0.0
20080309T2200,0.0
20080309T2300,0.0
20080310T0000,0.0
20080310T0100,0.0
20080310T0200,0.0
20080310T0300,0.0
20080310T0400,0.0
20080310T0500,0.0
20080310T0600,0.0
20080310T0700,0.0
20080310T0800,73.869995
20080310T0900,184.23
20080310T1000,346.21
20080310T1100,385.37
20080310T1200,533.11
20080310T1300,602.52997
20080310T1400,441.44
20080310T1500,213.59999
20080310T1600,69.42
20080310T1700,37.38
20080310T1800,23.14
20080310T1900,3.56
20080310T2000,0.0
20080310T2100,0.0
20080310T2200,0.0
20080310T2300,0.0
20080311T0000,0.0
20080311T0100,0.0
20080311T0200,0.0
20080311T0300,0.0
20080311T0400,0.0
20080311T0500,0.0
20080311T0600,0.0
20080311T0700,0.0
20080311T0800,86.33
20080311T0900,252.76
20080311T1000,403.16998
20080311T1100,510.86
20080311T1200,592.74
20080311T1300,614.99
20080311T1400,597.19
20080311T1500,397.83
20080311T1600,302.6
20080311T1700,106.799995
20080311T1800,116.59
20080311T1900,11.57
20080311T2000,0.0
20080311T2100,0.0
20080311T2200,0.0
20080311T2300,0.0
20080312T0000,0.0
20080312T0100,0.0
20080312T0200,0.0
20080312T0300,0.0
20080312T0400,0.0
20080312T0500,0.0
20080312T0600,0.0
20080312T0700,0.0
20080312T0800,96.119995
20080312T0900,259.88
20080312T1000,400.5
20080312T1100,486.83
20080312T1200,291.03
20080312T1300,190.45999
20080312T1400,482.38
20080312T1500,417.41
20080312T1600,151.3
20080312T1700,103.24
20080312T1800,76.54
20080312T1900,5.34
20080312T2000,0.0
20080312T2100,0.0
20080312T2200,0.0
20080312T2300,0.0
20080313T0000,0.0
20080313T0100,0.0
20080313T0200,0.0
20080313T0300,0.0
20080313T0400,0.0
20080313T0500,0.0
20080313T0600,0.0
20080313T0700,0.89
20080313T0800,97.9
20080313T0900,230.51
20080313T1000,396.05
20080313T1100,527.77
20080313T1200,496.62
20080313T1300,535.77997
20080313T1400,605.2
20080313T1500,519.76
20080313T1600,322.18
20080313T1700,295.47998
20080313T1800,119.259995
20080313T1900,15.13
20080313T2000,0.0
20080313T2100,0.0
20080313T2200,0.0
20080313T2300,0.0
20080314T0000,0.0
20080314T0100,0.0
20080314T0200,0.0
20080314T0300,0.0
20080314T0400,0.0
20080314T0500,0.0
20080314T0600,0.0
20080314T0700,0.89
20080314T0800,89.0
20080314T0900,252.76
20080314T1000,398.72
20080314T1100,511.75
20080314T1200,592.74
20080314T1300,625.67
20080314T1400,488.61
20080314T1500,442.33
20080314T1600,453.00998
20080314T1700,316.84
20080314T1800,156.64
20080314T1900,16.91
20080314T2000,0.0
20080314T2100,0.0
20080314T2200,0.0
20080314T2300,0.0
20080315T0000,0.0
20080315T0100,0.0
20080315T0200,0.0
20080315T0300,0.0
20080315T0400,0.0
20080315T0500,0.0
20080315T0600,0.0
20080315T0700,2.67
20080315T0800,118.369995
20080315T0900,283.91
20080315T1000,429.87
20080315T1100,519.76
20080315T1200,585.62
20080315T1300,631.89996
20080315T1400,539.33997
20080315T1500,470.81
20080315T1600,360.44998
20080315T1700,194.91
20080315T1800,94.34
20080315T1900,17.8
20080315T2000,0.0
20080315T2100,0.0
20080315T2200,0.0
20080315T2300,0.0
20080316T0000,0.0
20080316T0100,0.0
20080316T0200,0.0
20080316T0300,0.0
20080316T0400,0.0
20080316T0500,0.0
20080316T0600,0.0
20080316T0700,2.67
20080316T0800,114.81
20080316T0900,284.8
20080316T1000,384.47998
20080316T1100,510.86
20080316T1200,348.88
20080316T1300,248.31
20080316T1400,285.69
20080316T1500,258.99
20080316T1600,161.09
20080316T1700,205.59
20080316T1800,161.98
20080316T1900,24.029999
20080316T2000,0.0
20080316T2100,0.0
20080316T2200,0.0
20080316T2300,0.0
20080317T0000,0.0
20080317T0100,0.0
20080317T0200,0.0
20080317T0300,0.0
20080317T0400,0.0
20080317T0500,0.0
20080317T0600,0.0
20080317T0700,0.89
20080317T0800,31.15
20080317T0900,79.21
20080317T1000,122.82
20080317T1100,186.01
20080317T1200,380.03
20080317T1300,175.33
20080317T1400,186.01
20080317T1500,323.07
20080317T1600,374.69
20080317T1700,302.6
20080317T1800,169.09999
20080317T1900,22.25
20080317T2000,0.0
20080317T2100,0.0
20080317T2200,0.0
20080317T2300,0.0
20080318T0000,0.0
20080318T0100,0.0
20080318T0200,0.0
20080318T0300,0.0
20080318T0400,0.0
20080318T0500,0.0
20080318T0600,0.0
20080318T0700,4.45
20080318T0800,89.0
20080318T0900,221.61
20080318T1000,417.41
20080318T1100,462.8
20080318T1200,263.44
20080318T1300,494.84
20080318T1400,347.1
20080318T1500,302.6
20080318T1600,412.07
20080318T1700,341.76
20080318T1800,183.34
20080318T1900,26.699999
20080318T2000,0.0
20080318T2100,0.0
20080318T2200,0.0
20080318T2300,0.0
20080319T0000,0.0
20080319T0100,0.0
20080319T0200,0.0
20080319T0300,0.0
20080319T0400,0.0
20080319T0500,0.0
20080319T0600,0.0
20080319T0700,8.01
20080319T0800,145.95999
20080319T0900,315.94998
20080319T1000,461.91
20080319T1100,495.72998
20080319T1200,473.47998
20080319T1300,324.85
20080319T1400,258.99
20080319T1500,222.5
20080319T1600,184.23
20080319T1700,163.76
20080319T1800,187.79
20080319T1900,30.26
20080319T2000,0.0
20080319T2100,0.0
20080319T2200,0.0
20080319T2300,0.0
20080320T0000,0.0
20080320T0100,0.0
20080320T0200,0.0
20080320T0300,0.0
20080320T0400,0.0
20080320T0500,0.0
20080320T0600,0.0
20080320T0700,8.9
20080320T0800,144.18
20080320T0900,320.4
20080320T1000,420.08
20080320T1100,439.66
20080320T1200,505.52
20080320T1300,291.03
20080320T1400,257.21
20080320T1500,339.97998
20080320T1600,356.0
20080320T1700,334.63998
20080320T1800,148.63
20080320T1900,24.029999
20080320T2000,0.0
20080320T2100,0.0
20080320T2200,0.0
20080320T2300,0.0
20080321T0000,0.0
20080321T0100,0.0
20080321T0200,0.0
20080321T0300,0.0
20080321T0400,0.0
20080321T0500,0.0
20080321T0600,0.0
20080321T0700,3.56
20080321T0800,35.6
20080321T0900,61.41
20080321T1000,113.03
20080321T1100,271.44998
20080321T1200,224.28
20080321T1300,234.06999
20080321T1400,145.06999
20080321T1500,63.19
20080321T1600,105.909996
20080321T1700,169.09999
20080321T1800,141.51
20080321T1900,28.48
20080321T2000,0.0
20080321T2100,0.0
20080321T2200,0.0
20080321T2300,0.0
20080322T0000,0.0
20080322T0100,0.0
20080322T0200,0.0
20080322T0300,0.0
20080322T0400,0.0
20080322T0500,0.0
20080322T0600,0.0
20080322T0700,15.13
20080322T0800,156.64
20080322T0900,294.59
20080322T1000,261.66
20080322T1100,245.64
20080322T1200,291.03
20080322T1300,216.26999
20080322T1400,272.34
20080322T1500,219.83
20080322T1600,265.22
20080322T1700,183.34
20080322T1800,120.15
20080322T1900,33.82
20080322T2000,0.0
20080322T2100,0.0
20080322T2200,0.0
20080322T2300,0.0
20080323T0000,0.0
20080323T0100,0.0
20080323T0200,0.0
20080323T0300,0.0
20080323T0400,0.0
20080323T0500,0.0
20080323T0600,0.0
20080323T0700,8.9
20080323T0800,71.2
20080323T0900,234.95999
20080323T1000,420.97
20080323T1100,501.96
20080323T1200,559.81
20080323T1300,465.47
20080323T1400,503.74
20080323T1500,262.55
20080323T1600,469.91998
20080323T1700,356.0
20080323T1800,201.14
20080323T1900,40.94
20080323T2000,0.0
20080323T2100,0.0
20080323T2200,0.0
20080323T2300,0.0
20080324T0000,0.0
20080324T0100,0.0
20080324T0200,0.0
20080324T0300,0.0
20080324T0400,0.0
20080324T0500,0.0
20080324T0600,0.0
20080324T0700,21.36
20080324T0800,177.11
20080324T0900,347.99
20080324T1000,483.27
20080324T1100,477.03998
20080324T1200,323.96
20080324T1300,309.72
20080324T1400,226.06
20080324T1500,223.39
20080324T1600,164.65
20080324T1700,145.06999
20080324T1800,85.44
20080324T1900,29.369999
20080324T2000,0.0
20080324T2100,0.0
20080324T2200,0.0
20080324T2300,0.0
20080325T0000,0.0
20080325T0100,0.0
20080325T0200,0.0
20080325T0300,0.0
20080325T0400,0.0
20080325T0500,0.0
20080325T0600,0.0
20080325T0700,23.14
20080325T0800,157.53
20080325T0900,250.98
20080325T1000,378.25
20080325T1100,551.8
20080325T1200,460.13
20080325T1300,380.91998
20080325T1400,356.88998
20080325T1500,457.46
20080325T1600,504.63
20080325T1700,364.9
20080325T1800,208.26
20080325T1900,47.17
20080325T2000,0.0
20080325T2100,0.0
20080325T2200,0.0
20080325T2300,0.0
20080326T0000,0.0
20080326T0100,0.0
20080326T0200,0.0
20080326T0300,0.0
20080326T0400,0.0
20080326T0500,0.0
20080326T0600,0.0
20080326T0700,24.92
20080326T0800,177.11
20080326T0900,343.54
20080326T1000,441.44
20080326T1100,388.04
20080326T1200,424.53
20080326T1300,654.14996
20080326T1400,661.27
20080326T1500,590.07
20080326T1600,501.96
20080326T1700,376.47
20080326T1800,210.93
20080326T1900,35.6
20080326T2000,0.0
20080326T2100,0.0
20080326T2200,0.0
20080326T2300,0.0
20080327T0000,0.0
20080327T0100,0.0
20080327T0200,0.0
20080327T0300,0.0
20080327T0400,0.0
20080327T0500,0.0
20080327T0600,0.0
20080327T0700,17.8
20080327T0800,161.09
20080327T0900,314.16998
20080327T1000,348.88
20080327T1100,351.55
20080327T1200,427.19998
20080327T1300,606.98
20080327T1400,507.3
20080327T1500,472.59
20080327T1600,392.49
20080327T1700,282.13
20080327T1800,132.61
20080327T1900,39.16
20080327T2000,0.0
20080327T2100,0.0
20080327T2200,0.0
20080327T2300,0.0
20080328T0000,0.0
20080328T0100,0.0
20080328T0200,0.0
20080328T0300,0.0
20080328T0400,0.0
20080328T0500,0.0
20080328T0600,0.0
20080328T0700,29.369999
20080328T0800,186.9
20080328T0900,356.0
20080328T1000,506.41
20080328T1100,624.77997
20080328T1200,700.43
20080328T1300,727.13
20080328T1400,681.74
20080328T1500,641.69
20080328T1600,523.32
20080328T1700,376.47
20080328T1800,226.06
20080328T1900,54.29
20080328T2000,0.0
20080328T2100,0.0
20080328T2200,0.0
20080328T2300,0.0
20080329T0000,0.0
20080329T0100,0.0
20080329T0200,0.0
20080329T0300,0.0
20080329T0400,0.0
20080329T0500,0.0
20080329T0600,0.0
20080329T0700,37.38
20080329T0800,202.03
20080329T0900,366.68
20080329T1000,509.97
20080329T1100,626.56
20080329T1200,688.86
20080329T1300,707.55
20080329T1400,710.22
20080329T1500,623.0
20080329T1600,509.97
20080329T1700,388.93
20080329T1800,233.18
20080329T1900,61.41
20080329T2000,0.0
20080329T2100,0.0
20080329T2200,0.0
20080329T2300,0.0
20080330T0000,0.0
20080330T0100,0.0
20080330T0200,0.0
20080330T0300,0.0
20080330T0400,0.0
20080330T0500,0.0
20080330T0600,0.0
20080330T0700,37.38
20080330T0800,205.59
20080330T0900,375.58
20080330T1000,524.21
20080330T1100,638.13
20080330T1200,710.22
20080330T1300,730.69
20080330T1400,711.11
20080330T1500,649.7
20080330T1600,539.33997
20080330T1700,325.74
20080330T1800,184.23
20080330T1900,64.97
20080330T2000,0.0
20080330T2100,0.0
20080330T2200,0.0
20080330T2300,0.0
20080331T0000,0.0
20080331T0100,0.0
20080331T0200,0.0
20080331T0300,0.0
20080331T0400,0.0
20080331T0500,0.0
20080331T0600,0.0
20080331T0700,24.92
20080331T0800,109.47
20080331T0900,188.68
20080331T1000,239.41
20080331T1100,264.33
20080331T1200,280.35
20080331T1300,331.08
20080331T1400,533.11
20080331T1500,483.27
20080331T1600,269.66998
20080331T1700,208.26
20080331T1800,153.97
20080331T1900,52.51
20080331T2000,0.0
20080331T2100,0.0
20080331T2200,0.0
20080331T2300,0.0
20080401T0000,0.0
20080401T0100,0.0
20080401T0200,0.0
20080401T0300,0.0
20080401T0400,0.0
20080401T0500,0.0
20080401T0600,0.0
20080401T0700,48.059998
20080401T0800,210.04
20080401T0900,369.35
20080401T1000,514.42
20080401T1100,625.67
20080401T1200,695.98
20080401T1300,723.57
20080401T1400,702.20996
20080401T1500,630.12
20080401T1600,416.52
20080401T1700,281.24
20080401T1800,188.68
20080401T1900,58.739998
20080401T2000,0.0
20080401T2100,0.0
20080401T2200,0.0
20080401T2300,0.0
20080402T0000,0.0
20080402T0100,0.0
20080402T0200,0.0
20080402T0300,0.0
20080402T0400,0.0
20080402T0500,0.0
20080402T0600,0.0
20080402T0700,12.46
20080402T0800,55.18
20080402T0900,83.659996
20080402T1000,145.95999
20080402T1100,240.3
20080402T1200,338.19998
20080402T1300,388.04
20080402T1400,432.53998
20080402T1500,382.69998
20080402T1600,403.16998
20080402T1700,331.08
20080402T1800,197.58
20080402T1900,71.2
20080402T2000,0.0
20080402T2100,0.0
20080402T2200,0.0
20080402T2300,0.0
20080403T0000,0.0
20080403T0100,0.0
20080403T0200,0.0
20080403T0300,0.0
20080403T0400,0.0
20080403T0500,0.0
20080403T0600,0.0
20080403T0700,56.07
20080403T0800,200.25
20080403T0900,240.3
20080403T1000,168.20999
20080403T1100,287.47
20080403T1200,406.72998
20080403T1300,663.05
20080403T1400,232.29
20080403T1500,204.7
20080403T1600,176.22
20080403T1700,131.72
20080403T1800,139.73
20080403T1900,74.76
20080403T2000,0.0
20080403T2100,0.0
20080403T2200,0.0
20080403T2300,0.0
20080404T0000,0.0
20080404T0100,0.0
20080404T0200,0.0
20080404T0300,0.0
20080404T0400,0.0
20080404T0500,0.0
20080404T0600,0.0
20080404T0700,28.48
20080404T0800,121.04
20080404T0900,243.86
20080404T1000,448.56
20080404T1100,582.95
20080404T1200,726.24
20080404T1300,751.16
20080404T1400,690.64
20080404T1500,526.88
20080404T1600,354.22
20080404T1700,410.29
20080404T1800,243.86
20080404T1900,73.869995
20080404T2000,0.0
20080404T2100,0.0
20080404T2200,0.0
20080404T2300,0.0
20080405T0000,0.0
20080405T0100,0.0
20080405T0200,0.0
20080405T0300,0.0
20080405T0400,0.0
20080405T0500,0.0
20080405T0600,0.0
20080405T0700,64.97
20080405T0800,213.59999
20080405T0900,291.03
20080405T1000,267.88998
20080405T1100,246.53
20080405T1200,269.66998
20080405T1300,258.99
20080405T1400,264.33
20080405T1500,534.89
20080405T1600,221.61
20080405T1700,155.75
20080405T1800,121.93
20080405T1900,29.369999
20080405T2000,0.0
20080405T2100,0.0
20080405T2200,0.0
20080405T2300,0.0
20080406T0000,0.0
20080406T0100,0.0
20080406T0200,0.0
